# ============================================
# GAP SWEEP — Modules B & C
# Adaptive Heating + Adaptive Cooldown
# ============================================
# RUN_ID: GAP_SWEEP_005
# GAP_DISTANCE: 3-6um
# MATERIAL_PAIR: SiO2-SiO2
# SPACER_TYPE: microspheres
# RUNS_PER_GAP: 5
# HEAT_MODE: ADAPTIVE (detect steady state via dV/dt)
# HEAT_MIN_MS: 300000
# HEAT_MAX_MS: 1500000
# SS_THRESHOLD: 0.050 mV/s
# SS_WINDOW: 30 sec
# SS_HOLD: 60 sec
# PLATEAU_TIME: 180 sec
# COOL_MODE: ADAPTIVE (wait for ambient)
# COOL_THRESHOLD_C: 3.0
#
# [OK] Heater pins configured, both OFF
# I2C_SCAN_START
#   FOUND 0x48
#   Devices: 1
# I2C_SCAN_END
# ADS1115 init attempt 1/5: SUCCESS
# [OK] ADS1115 GAIN_ONE
# [OK] DHT11: 24.4 C
# SENSOR_VERIFY_START
#   Sample 1: V01=-6.50mV V23=-1.25mV Tt=28.5C Tb=26.5C Tamb=24.4C
#   Sample 2: V01=-6.25mV V23=-1.25mV Tt=29.0C Tb=29.0C Tamb=24.4C
#   Sample 3: V01=-6.25mV V23=-1.25mV Tt=28.7C Tb=29.2C Tamb=24.4C
# SENSOR_VERIFY_END
#
# ============================================
# DIAGNOSTICS COMPLETE
# Starting run 1/3...
# ============================================
time_ms,phase,run,phase_time_ms,sample_num,Vtop_mV,Vbot_mV,Tt_C,Tb_C,dT_C,Vheater_V,Tamb_C,dVdt_mVs
2249579,HEATING,1,1081518,2244,693.2500,325.6250,80.00,49.00,31.00,-1.00,23.9,0.0625
2250579,HEATING,1,1082518,2245,693.2500,325.7500,80.00,49.00,31.00,-1.00,23.9,0.0583
2251579,HEATING,1,1083518,2246,693.1250,325.8750,79.25,48.75,30.50,-1.00,23.9,0.0625
2252579,HEATING,1,1084518,2247,693.1250,325.8750,79.00,49.75,29.25,-1.00,23.9,0.0583
2253579,HEATING,1,1085518,2248,693.0000,326.0000,79.25,49.50,29.75,-1.00,23.9,0.0583
2254579,HEATING,1,1086518,2249,692.8750,326.1250,79.25,51.00,28.25,-1.00,23.9,0.0625
2255579,HEATING,1,1087518,2250,692.8750,326.1250,79.25,47.00,32.25,-1.00,23.9,0.0625
2256579,HEATING,1,1088518,2251,692.8750,326.2500,79.75,49.50,30.25,-1.00,23.9,0.0583
2257579,HEATING,1,1089518,2252,692.7500,326.3750,79.50,49.75,29.75,-1.00,23.9,0.0625
2258579,HEATING,1,1090518,2253,692.7500,326.3750,79.25,50.25,29.00,-1.00,23.9,0.0583
2259579,HEATING,1,1091518,2254,692.6250,326.5000,78.50,50.50,28.00,-1.00,23.9,0.0625
2260579,HEATING,1,1092518,2255,692.6250,326.6250,79.75,50.25,29.50,-1.00,23.9,0.0583
2261579,HEATING,1,1093518,2256,692.5000,326.6250,79.75,50.50,29.25,-1.00,23.9,0.0625
2262579,HEATING,1,1094518,2257,692.3750,326.7500,80.00,51.75,28.25,-1.00,23.9,0.0625
2263579,HEATING,1,1095518,2258,692.3750,326.7500,79.75,52.25,27.50,-1.00,23.9,0.0625
2264579,HEATING,1,1096518,2259,692.3750,326.8750,79.50,50.50,29.00,-1.00,23.9,0.0583
2265579,HEATING,1,1097518,2260,692.2500,326.8750,79.75,51.75,28.00,-1.00,23.9,0.0583
2266579,HEATING,1,1098518,2261,692.2500,327.0000,80.00,47.75,32.25,-1.00,23.9,0.0583
2267579,HEATING,1,1099518,2262,692.1250,327.1250,79.75,51.75,28.00,-1.00,23.9,0.0625
2268579,HEATING,1,1100518,2263,692.1250,327.2500,80.00,51.50,28.50,-1.00,23.9,0.0583
2269579,HEATING,1,1101518,2264,692.0000,327.2500,80.25,51.25,29.00,-1.00,23.9,0.0583
2270579,HEATING,1,1102518,2265,692.0000,327.3750,79.25,51.00,28.25,-1.00,23.9,0.0583
2271579,HEATING,1,1103518,2266,691.8750,327.3750,80.00,51.50,28.50,-1.00,23.9,0.0625
2272579,HEATING,1,1104518,2267,691.8750,327.5000,79.75,51.75,28.00,-1.00,23.9,0.0583
2273579,HEATING,1,1105518,2268,691.8750,327.6250,79.75,51.75,28.00,-1.00,23.9,0.0583
2274579,HEATING,1,1106518,2269,691.7500,327.6250,78.50,51.50,27.00,-1.00,23.9,0.0583
2275579,HEATING,1,1107518,2270,691.6250,327.7500,80.00,51.50,28.50,-1.00,23.9,0.0625
2276579,HEATING,1,1108518,2271,691.6250,327.7500,80.25,52.25,28.00,-1.00,23.9,0.0583
2277579,HEATING,1,1109518,2272,691.6250,327.8750,80.25,49.00,31.25,-1.00,23.9,0.0583
2278579,HEATING,1,1110518,2273,691.5000,328.0000,80.50,51.50,29.00,-1.00,23.9,0.0583
2279579,HEATING,1,1111518,2274,691.5000,328.0000,80.00,52.50,27.50,-1.00,23.9,0.0583
2280579,HEATING,1,1112518,2275,691.3750,328.1250,80.50,51.75,28.75,-1.00,23.9,0.0583
2281579,HEATING,1,1113518,2276,691.3750,328.2500,80.50,51.75,28.75,-1.00,23.9,0.0583
2282579,HEATING,1,1114518,2277,691.2500,328.2500,80.00,51.75,28.25,-1.00,23.9,0.0583
2283579,HEATING,1,1115518,2278,691.1250,328.3750,80.25,52.25,28.00,-1.00,23.9,0.0583
2284579,HEATING,1,1116518,2279,691.1250,328.3750,80.25,50.50,29.75,-1.00,23.9,0.0583
2285579,HEATING,1,1117518,2280,691.1250,328.5000,79.25,51.75,27.50,-1.00,23.9,0.0583
2286579,HEATING,1,1118518,2281,691.1250,328.5000,80.00,51.00,29.00,-1.00,23.9,0.0542
2287579,HEATING,1,1119518,2282,691.0000,328.6250,80.00,52.00,28.00,-1.00,23.9,0.0583
2288579,HEATING,1,1120518,2283,690.8750,328.7500,80.75,49.25,31.50,-1.00,23.9,0.0583
2289579,HEATING,1,1121518,2284,690.8750,328.8750,80.75,52.25,28.50,-1.00,23.9,0.0583
2290579,HEATING,1,1122518,2285,690.7500,328.8750,80.50,52.00,28.50,-1.00,23.9,0.0583
2291579,HEATING,1,1123518,2286,690.7500,329.0000,81.00,52.00,29.00,-1.00,23.9,0.0542
2292579,HEATING,1,1124518,2287,690.7500,329.0000,80.50,52.25,28.25,-1.00,23.9,0.0542
2293579,HEATING,1,1125518,2288,690.6250,329.1250,81.25,51.75,29.50,-1.00,23.9,0.0583
2294579,HEATING,1,1126518,2289,690.6250,329.2500,81.00,51.75,29.25,-1.00,23.9,0.0542
2295579,HEATING,1,1127518,2290,690.5000,329.2500,80.75,51.25,29.50,-1.00,23.9,0.0583
2296579,HEATING,1,1128518,2291,690.5000,329.3750,80.75,51.50,29.25,-1.00,23.9,0.0542
2297579,HEATING,1,1129518,2292,690.5000,329.3750,81.00,50.00,31.00,-1.00,23.9,0.0542
2298579,HEATING,1,1130518,2293,690.3750,329.5000,80.50,52.00,28.50,-1.00,23.9,0.0542
2299579,HEATING,1,1131518,2294,690.2500,329.5000,81.00,50.00,31.00,-1.00,23.9,0.0583
2300579,HEATING,1,1132518,2295,690.2500,329.6250,79.75,51.00,28.75,-1.00,23.9,0.0542
2301579,HEATING,1,1133518,2296,690.2500,329.6250,81.00,51.75,29.25,-1.00,23.9,0.0542
2302579,HEATING,1,1134518,2297,690.1250,329.7500,81.00,52.00,29.00,-1.00,23.9,0.0583
2303579,HEATING,1,1135518,2298,690.1250,329.8750,81.00,52.00,29.00,-1.00,23.9,0.0542
2304579,HEATING,1,1136518,2299,690.0000,329.8750,81.00,51.25,29.75,-1.00,23.9,0.0542
2305579,HEATING,1,1137518,2300,690.0000,330.0000,80.75,52.00,28.75,-1.00,23.9,0.0542
2306579,HEATING,1,1138518,2301,689.8750,330.1250,81.00,51.50,29.50,-1.00,23.9,0.0583
2307579,HEATING,1,1139518,2302,689.8750,330.1250,81.25,52.50,28.75,-1.00,23.9,0.0542
2308579,HEATING,1,1140518,2303,689.7500,330.1250,80.50,50.25,30.25,-1.00,23.9,0.0583
2309579,HEATING,1,1141518,2304,689.7500,330.2500,80.75,52.25,28.50,-1.00,23.9,0.0542
2310579,HEATING,1,1142518,2305,689.7500,330.3750,80.50,50.00,30.50,-1.00,23.9,0.0542
2311579,HEATING,1,1143518,2306,689.6250,330.5000,79.75,52.25,27.50,-1.00,23.9,0.0542
2312579,HEATING,1,1144518,2307,689.6250,330.5000,80.75,52.00,28.75,-1.00,23.9,0.0500
2313579,HEATING,1,1145518,2308,689.5000,330.6250,80.50,52.25,28.25,-1.00,23.9,0.0542
2314579,HEATING,1,1146518,2309,689.5000,330.7500,80.75,52.25,28.50,-1.00,23.9,0.0542
2315579,HEATING,1,1147518,2310,689.3750,330.7500,80.75,53.00,27.75,-1.00,23.9,0.0583
2316579,HEATING,1,1148518,2311,689.3750,330.8750,80.75,51.75,29.00,-1.00,23.9,0.0542
2317579,HEATING,1,1149518,2312,689.2500,330.8750,81.00,51.50,29.50,-1.00,23.9,0.0542
2318579,HEATING,1,1150518,2313,689.2500,331.0000,81.50,52.50,29.00,-1.00,23.9,0.0542
2319579,HEATING,1,1151518,2314,689.2500,331.1250,81.25,50.00,31.25,-1.00,23.9,0.0500
2320579,HEATING,1,1152518,2315,689.1250,331.1250,81.50,52.00,29.50,-1.00,23.9,0.0542
2321579,HEATING,1,1153518,2316,689.1250,331.2500,80.75,50.25,30.50,-1.00,23.9,0.0542
2322579,HEATING,1,1154518,2317,689.0000,331.2500,80.75,52.75,28.00,-1.00,23.9,0.0542
2323579,HEATING,1,1155518,2318,689.0000,331.3750,81.25,52.75,28.50,-1.00,23.9,0.0542
2324579,HEATING,1,1156518,2319,688.8750,331.3750,80.25,52.25,28.00,-1.00,23.9,0.0542
2325579,HEATING,1,1157518,2320,688.8750,331.5000,81.50,52.25,29.25,-1.00,23.9,0.0542
2326579,HEATING,1,1158518,2321,688.7500,331.5000,80.25,52.50,27.75,-1.00,23.9,0.0583
2327579,HEATING,1,1159518,2322,688.7500,331.6250,81.00,52.00,29.00,-1.00,23.9,0.0542
2328579,HEATING,1,1160518,2323,688.7500,331.7500,81.00,51.75,29.25,-1.00,23.9,0.0500
2329579,HEATING,1,1161518,2324,688.6250,331.7500,81.25,53.00,28.25,-1.00,23.9,0.0542
2330579,HEATING,1,1162518,2325,688.6250,331.8750,81.25,51.00,30.25,-1.00,23.9,0.0542
2331579,HEATING,1,1163518,2326,688.5000,332.0000,81.50,52.75,28.75,-1.00,23.9,0.0542
2332579,HEATING,1,1164518,2327,688.5000,332.0000,81.50,53.00,28.50,-1.00,23.9,0.0542
2333579,HEATING,1,1165518,2328,688.5000,332.1250,82.25,52.75,29.50,-1.00,23.9,0.0500
2334579,HEATING,1,1166518,2329,688.3750,332.1250,81.75,53.25,28.50,-1.00,23.9,0.0542
2335579,HEATING,1,1167518,2330,688.3750,332.2500,81.75,52.75,29.00,-1.00,23.9,0.0500
2336579,HEATING,1,1168518,2331,688.2500,332.3750,82.00,52.75,29.25,-1.00,23.9,0.0542
2337579,HEATING,1,1169518,2332,688.2500,332.3750,80.75,53.00,27.75,-1.00,23.9,0.0500
2338579,HEATING,1,1170518,2333,688.1250,332.3750,81.50,53.25,28.25,-1.00,23.9,0.0542
2339579,HEATING,1,1171518,2334,688.1250,332.5000,80.75,52.50,28.25,-1.00,24.0,0.0542
2340579,HEATING,1,1172518,2335,688.1250,332.6250,81.25,52.50,28.75,-1.00,24.0,0.0500
2341579,HEATING,1,1173518,2336,688.0000,332.6250,80.75,50.75,30.00,-1.00,23.9,0.0542
2342579,HEATING,1,1174518,2337,688.0000,332.7500,81.00,52.75,28.25,-1.00,23.9,0.0500
2343579,HEATING,1,1175518,2338,687.8750,332.7500,81.00,52.75,28.25,-1.00,23.9,0.0542
2344579,HEATING,1,1176518,2339,687.8750,332.8750,80.75,53.25,27.50,-1.00,23.9,0.0500
2345579,HEATING,1,1177518,2340,687.8750,332.8750,81.25,52.75,28.50,-1.00,23.9,0.0500
2346579,HEATING,1,1178518,2341,687.7500,333.0000,81.50,53.00,28.50,-1.00,23.9,0.0500
2347579,HEATING,1,1179518,2342,687.7500,333.0000,81.75,53.00,28.75,-1.00,23.9,0.0500
2348579,HEATING,1,1180518,2343,687.6250,333.1250,81.75,53.00,28.75,-1.00,23.9,0.0542
2349579,HEATING,1,1181518,2344,687.6250,333.2500,82.00,52.75,29.25,-1.00,23.9,0.0500
2350579,HEATING,1,1182518,2345,687.5000,333.2500,81.25,52.25,29.00,-1.00,23.9,0.0542
2351579,HEATING,1,1183518,2346,687.5000,333.3750,81.25,53.25,28.00,-1.00,23.9,0.0500
2352579,HEATING,1,1184518,2347,687.3750,333.3750,81.00,50.75,30.25,-1.00,23.9,0.0542
2353579,HEATING,1,1185518,2348,687.3750,333.5000,81.25,53.00,28.25,-1.00,23.9,0.0500
2354579,HEATING,1,1186518,2349,687.3750,333.5000,80.50,53.00,27.50,-1.00,23.9,0.0500
2355579,HEATING,1,1187518,2350,687.2500,333.6250,81.75,53.25,28.50,-1.00,23.9,0.0500
2356579,HEATING,1,1188518,2351,687.2500,333.7500,82.25,53.00,29.25,-1.00,23.9,0.0500
2357579,HEATING,1,1189518,2352,687.1250,333.7500,82.25,53.50,28.75,-1.00,23.9,0.0542
2358579,HEATING,1,1190518,2353,687.1250,333.8750,82.00,52.25,29.75,-1.00,23.9,0.0500
2359579,HEATING,1,1191518,2354,687.1250,333.8750,82.25,53.00,29.25,-1.00,23.9,0.0500
2360579,HEATING,1,1192518,2355,687.0000,334.0000,81.50,53.00,28.50,-1.00,23.9,0.0500
2361579,HEATING,1,1193518,2356,686.8750,334.1250,82.00,52.50,29.50,-1.00,23.9,0.0542
2362579,HEATING,1,1194518,2357,686.8750,334.1250,82.50,52.50,30.00,-1.00,23.9,0.0542
2363579,HEATING,1,1195518,2358,686.8750,334.2500,81.50,51.00,30.50,-1.00,23.9,0.0500
2364579,HEATING,1,1196518,2359,686.7500,334.2500,81.75,53.00,28.75,-1.00,23.9,0.0542
2365579,HEATING,1,1197518,2360,686.7500,334.3750,81.25,53.00,28.25,-1.00,23.9,0.0500
2366579,HEATING,1,1198518,2361,686.7500,334.3750,82.00,52.75,29.25,-1.00,23.9,0.0500
2367579,HEATING,1,1199518,2362,686.6250,334.5000,81.00,53.00,28.00,-1.00,23.9,0.0500
# HEAT_STATUS: 20.0 min, Vtop=686.6mV dV/dt=0.0500 mV/s
2368579,HEATING,1,1200518,2363,686.6250,334.5000,82.00,52.75,29.25,-1.00,23.9,0.0500
2369579,HEATING,1,1201518,2364,686.5000,334.6250,82.25,52.75,29.50,-1.00,23.9,0.0542
2370579,HEATING,1,1202518,2365,686.5000,334.7500,82.25,52.50,29.75,-1.00,23.9,0.0500
2371579,HEATING,1,1203518,2366,686.5000,334.7500,82.25,53.00,29.25,-1.00,23.9,0.0500
2372579,HEATING,1,1204518,2367,686.3750,334.8750,82.00,52.25,29.75,-1.00,23.9,0.0500
2373579,HEATING,1,1205518,2368,686.3750,334.8750,82.00,52.75,29.25,-1.00,23.9,0.0500
2374579,HEATING,1,1206518,2369,686.3750,335.0000,82.25,50.75,31.50,-1.00,23.9,0.0500
2375579,HEATING,1,1207518,2370,686.2500,335.0000,82.75,53.25,29.50,-1.00,23.9,0.0500
2376579,HEATING,1,1208518,2371,686.1250,335.1250,82.00,50.75,31.25,-1.00,23.9,0.0542
2377579,HEATING,1,1209518,2372,686.1250,335.1250,82.50,53.25,29.25,-1.00,23.9,0.0500
2378579,HEATING,1,1210518,2373,686.1250,335.2500,81.75,52.75,29.00,-1.00,24.0,0.0500
2379579,HEATING,1,1211518,2374,686.0000,335.2500,82.75,53.00,29.75,-1.00,24.0,0.0500
2380579,HEATING,1,1212518,2375,685.8750,335.3750,80.75,53.00,27.75,-1.00,23.9,0.0542
2381579,HEATING,1,1213518,2376,685.8750,335.3750,82.50,53.00,29.50,-1.00,23.9,0.0500
2382579,HEATING,1,1214518,2377,685.8750,335.5000,83.00,53.50,29.50,-1.00,23.9,0.0500
2383579,HEATING,1,1215518,2378,685.8750,335.5000,82.50,52.50,30.00,-1.00,23.9,0.0500
2384579,HEATING,1,1216518,2379,685.7500,335.6250,82.25,51.75,30.50,-1.00,24.0,0.0500
2385579,HEATING,1,1217518,2380,685.7500,335.6250,81.75,50.00,31.75,-1.00,24.0,0.0500
2386579,HEATING,1,1218518,2381,685.6250,335.7500,81.75,51.50,30.25,-1.00,24.0,0.0500
2387579,HEATING,1,1219518,2382,685.5000,335.8750,82.50,53.00,29.50,-1.00,23.9,0.0542
2388579,HEATING,1,1220518,2383,685.5000,335.8750,82.25,52.00,30.25,-1.00,23.9,0.0542
2389579,HEATING,1,1221518,2384,685.5000,336.0000,81.50,51.75,29.75,-1.00,23.9,0.0500
2390579,HEATING,1,1222518,2385,685.3750,336.0000,81.75,52.75,29.00,-1.00,23.9,0.0500
2391579,HEATING,1,1223518,2386,685.3750,336.1250,81.25,52.25,29.00,-1.00,23.9,0.0500
2392579,HEATING,1,1224518,2387,685.2500,336.1250,82.25,52.25,30.00,-1.00,23.9,0.0542
2393579,HEATING,1,1225518,2388,685.2500,336.2500,80.75,51.75,29.00,-1.00,23.9,0.0500
2394579,HEATING,1,1226518,2389,685.2500,336.2500,82.25,50.50,31.75,-1.00,24.0,0.0500
2395579,HEATING,1,1227518,2390,685.1250,336.3750,82.50,51.50,31.00,-1.00,24.0,0.0542
2396579,HEATING,1,1228518,2391,685.1250,336.3750,82.25,50.25,32.00,-1.00,23.9,0.0500
2397579,HEATING,1,1229518,2392,685.1250,336.5000,82.50,53.00,29.50,-1.00,23.9,0.0500
2398579,HEATING,1,1230518,2393,685.0000,336.5000,82.75,53.00,29.75,-1.00,23.9,0.0500
2399579,HEATING,1,1231518,2394,685.0000,336.6250,82.50,53.25,29.25,-1.00,23.9,0.0500
2400579,HEATING,1,1232518,2395,684.8750,336.7500,82.75,53.25,29.50,-1.00,24.0,0.0542
2401579,HEATING,1,1233518,2396,684.7500,336.7500,82.50,53.75,28.75,-1.00,24.0,0.0542
2402579,HEATING,1,1234518,2397,684.7500,336.7500,82.25,53.00,29.25,-1.00,24.0,0.0542
2403579,HEATING,1,1235518,2398,684.7500,336.8750,82.00,53.00,29.00,-1.00,23.9,0.0542
2404579,HEATING,1,1236518,2399,684.7500,337.0000,81.50,53.25,28.25,-1.00,23.9,0.0500
2405579,HEATING,1,1237518,2400,684.6250,337.0000,82.50,52.25,30.25,-1.00,23.9,0.0500
2406579,HEATING,1,1238518,2401,684.5000,337.0000,81.25,53.00,28.25,-1.00,23.9,0.0542
2407579,HEATING,1,1239518,2402,684.5000,337.1250,82.50,51.25,31.25,-1.00,23.9,0.0542
2408579,HEATING,1,1240518,2403,684.5000,337.2500,82.50,53.75,28.75,-1.00,23.9,0.0500
2409579,HEATING,1,1241518,2404,684.3750,337.2500,82.75,53.50,29.25,-1.00,23.9,0.0500
2410579,HEATING,1,1242518,2405,684.3750,337.3750,82.25,53.25,29.00,-1.00,23.9,0.0500
2411579,HEATING,1,1243518,2406,684.3750,337.3750,82.50,53.00,29.50,-1.00,23.9,0.0500
2412579,HEATING,1,1244518,2407,684.3750,337.3750,82.00,52.75,29.25,-1.00,23.9,0.0500
2413579,HEATING,1,1245518,2408,684.2500,337.5000,82.75,53.00,29.75,-1.00,23.9,0.0500
2414579,HEATING,1,1246518,2409,684.2500,337.6250,83.50,52.75,30.75,-1.00,23.9,0.0500
2415579,HEATING,1,1247518,2410,684.1250,337.6250,81.75,53.00,28.75,-1.00,23.9,0.0500
2416579,HEATING,1,1248518,2411,684.1250,337.6250,82.25,52.75,29.50,-1.00,24.0,0.0458
# SS_DETECTED: dV/dt=0.0458 mV/s < 0.050 at 20.8 min — holding...
2417579,HEATING,1,1249518,2412,684.0000,337.7500,81.25,53.00,28.25,-1.00,24.0,0.0500
# SS_RESET: dV/dt=0.0500 mV/s — back above threshold
2418579,HEATING,1,1250518,2413,684.0000,337.7500,82.50,51.50,31.00,-1.00,24.0,0.0500
2419579,HEATING,1,1251518,2414,683.8750,337.8750,81.75,53.75,28.00,-1.00,24.0,0.0500
2420579,HEATING,1,1252518,2415,683.8750,337.8750,82.50,53.25,29.25,-1.00,24.0,0.0500
2421579,HEATING,1,1253518,2416,683.7500,338.0000,82.75,53.50,29.25,-1.00,23.9,0.0500
2422579,HEATING,1,1254518,2417,683.7500,338.1250,83.00,53.50,29.50,-1.00,23.9,0.0500
2423579,HEATING,1,1255518,2418,683.7500,338.1250,82.50,54.00,28.50,-1.00,23.9,0.0500
2424579,HEATING,1,1256518,2419,683.7500,338.1250,83.25,54.25,29.00,-1.00,23.9,0.0458
# SS_DETECTED: dV/dt=0.0458 mV/s < 0.050 at 20.9 min — holding...
2425579,HEATING,1,1257518,2420,683.6250,338.2500,83.00,53.25,29.75,-1.00,23.9,0.0500
# SS_RESET: dV/dt=0.0500 mV/s — back above threshold
2426579,HEATING,1,1258518,2421,683.6250,338.3750,82.50,53.75,28.75,-1.00,23.9,0.0500
2427579,HEATING,1,1259518,2422,683.5000,338.3750,82.75,53.00,29.75,-1.00,23.9,0.0500
2428579,HEATING,1,1260518,2423,683.5000,338.3750,82.50,53.75,28.75,-1.00,23.9,0.0500
2429579,HEATING,1,1261518,2424,683.5000,338.5000,82.75,51.75,31.00,-1.00,23.9,0.0458
# SS_DETECTED: dV/dt=0.0458 mV/s < 0.050 at 21.0 min — holding...
2430579,HEATING,1,1262518,2425,683.3750,338.6250,82.00,53.75,28.25,-1.00,23.9,0.0458
2431579,HEATING,1,1263518,2426,683.3750,338.6250,83.25,54.00,29.25,-1.00,23.9,0.0458
2432579,HEATING,1,1264518,2427,683.3750,338.6250,82.00,53.75,28.25,-1.00,24.0,0.0458
2433579,HEATING,1,1265518,2428,683.2500,338.7500,82.50,54.25,28.25,-1.00,24.0,0.0500
# SS_RESET: dV/dt=0.0500 mV/s — back above threshold
2434579,HEATING,1,1266518,2429,683.2500,338.8750,83.25,53.75,29.50,-1.00,24.0,0.0458
# SS_DETECTED: dV/dt=0.0458 mV/s < 0.050 at 21.1 min — holding...
2435579,HEATING,1,1267518,2430,683.2500,338.8750,83.25,53.50,29.75,-1.00,24.0,0.0417
2436579,HEATING,1,1268518,2431,683.1250,338.8750,83.00,53.00,30.00,-1.00,24.0,0.0458
2437579,HEATING,1,1269518,2432,683.0000,339.0000,83.25,54.25,29.00,-1.00,23.9,0.0500
# SS_RESET: dV/dt=0.0500 mV/s — back above threshold
2438579,HEATING,1,1270518,2433,683.0000,339.0000,83.25,52.25,31.00,-1.00,23.9,0.0458
# SS_DETECTED: dV/dt=0.0458 mV/s < 0.050 at 21.2 min — holding...
2439579,HEATING,1,1271518,2434,683.0000,339.1250,82.75,54.00,28.75,-1.00,23.9,0.0458
2440579,HEATING,1,1272518,2435,683.0000,339.1250,83.00,51.50,31.50,-1.00,23.9,0.0458
2441579,HEATING,1,1273518,2436,682.8750,339.2500,82.50,54.00,28.50,-1.00,23.9,0.0500
# SS_RESET: dV/dt=0.0500 mV/s — back above threshold
2442579,HEATING,1,1274518,2437,682.8750,339.3750,83.25,53.75,29.50,-1.00,24.0,0.0458
# SS_DETECTED: dV/dt=0.0458 mV/s < 0.050 at 21.2 min — holding...
2443579,HEATING,1,1275518,2438,682.7500,339.3750,82.75,54.00,28.75,-1.00,24.0,0.0500
# SS_RESET: dV/dt=0.0500 mV/s — back above threshold
2444579,HEATING,1,1276518,2439,682.7500,339.5000,83.25,53.75,29.50,-1.00,23.9,0.0458
# SS_DETECTED: dV/dt=0.0458 mV/s < 0.050 at 21.3 min — holding...
2445579,HEATING,1,1277518,2440,682.6250,339.5000,82.25,53.50,28.75,-1.00,23.9,0.0500
# SS_RESET: dV/dt=0.0500 mV/s — back above threshold
2446579,HEATING,1,1278518,2441,682.7500,339.5000,83.25,54.00,29.25,-1.00,23.9,0.0417
# SS_DETECTED: dV/dt=0.0417 mV/s < 0.050 at 21.3 min — holding...
2447579,HEATING,1,1279518,2442,682.6250,339.5000,83.25,53.00,30.25,-1.00,23.9,0.0458
2448579,HEATING,1,1280518,2443,682.6250,339.6250,83.00,54.00,29.00,-1.00,24.0,0.0417
2449579,HEATING,1,1281518,2444,682.5000,339.7500,83.25,53.25,30.00,-1.00,24.0,0.0458
2450579,HEATING,1,1282518,2445,682.5000,339.7500,82.75,54.25,28.50,-1.00,24.0,0.0417
2451579,HEATING,1,1283518,2446,682.3750,339.8750,83.00,53.75,29.25,-1.00,24.0,0.0458
2452579,HEATING,1,1284518,2447,682.3750,339.8750,82.75,53.75,29.00,-1.00,24.0,0.0458
2453579,HEATING,1,1285518,2448,682.3750,340.0000,83.25,54.25,29.00,-1.00,24.0,0.0458
2454579,HEATING,1,1286518,2449,682.2500,340.0000,82.50,54.00,28.50,-1.00,24.0,0.0458
2455579,HEATING,1,1287518,2450,682.2500,340.1250,83.25,54.00,29.25,-1.00,24.0,0.0458
2456579,HEATING,1,1288518,2451,682.2500,340.1250,82.00,54.00,28.00,-1.00,24.0,0.0417
2457579,HEATING,1,1289518,2452,682.1250,340.2500,83.25,53.75,29.50,-1.00,24.0,0.0458
2458579,HEATING,1,1290518,2453,682.1250,340.2500,83.25,53.00,30.25,-1.00,23.9,0.0458
2459579,HEATING,1,1291518,2454,682.1250,340.3750,83.50,54.00,29.50,-1.00,23.9,0.0417
2460579,HEATING,1,1292518,2455,682.0000,340.3750,83.00,52.25,30.75,-1.00,23.9,0.0458
2461579,HEATING,1,1293518,2456,682.0000,340.5000,83.25,53.75,29.50,-1.00,23.9,0.0458
2462579,HEATING,1,1294518,2457,682.0000,340.5000,83.50,53.75,29.75,-1.00,24.0,0.0417
2463579,HEATING,1,1295518,2458,681.8750,340.5000,83.25,54.25,29.00,-1.00,24.0,0.0458
2464579,HEATING,1,1296518,2459,681.8750,340.6250,83.25,53.75,29.50,-1.00,23.9,0.0458
2465579,HEATING,1,1297518,2460,681.7500,340.7500,83.00,54.25,28.75,-1.00,23.9,0.0458
2466579,HEATING,1,1298518,2461,681.7500,340.7500,83.75,53.75,30.00,-1.00,23.9,0.0417
2467579,HEATING,1,1299518,2462,681.7500,340.8750,82.75,53.75,29.00,-1.00,24.0,0.0417
2468579,HEATING,1,1300518,2463,681.6250,340.8750,83.00,53.50,29.50,-1.00,24.0,0.0458
2469579,HEATING,1,1301518,2464,681.6250,341.0000,82.00,52.25,29.75,-1.00,24.0,0.0458
2470579,HEATING,1,1302518,2465,681.6250,341.0000,83.75,54.25,29.50,-1.00,24.0,0.0417
2471579,HEATING,1,1303518,2466,681.5000,341.0000,83.50,53.75,29.75,-1.00,24.0,0.0458
2472579,HEATING,1,1304518,2467,681.5000,341.1250,83.75,54.50,29.25,-1.00,24.0,0.0417
2473579,HEATING,1,1305518,2468,681.5000,341.1250,83.50,54.50,29.00,-1.00,24.0,0.0417
2474579,HEATING,1,1306518,2469,681.3750,341.2500,83.50,54.25,29.25,-1.00,24.0,0.0417
2475579,HEATING,1,1307518,2470,681.3750,341.3750,84.00,54.00,30.00,-1.00,24.0,0.0458
2476579,HEATING,1,1308518,2471,681.3750,341.2500,82.75,54.25,28.50,-1.00,24.0,0.0417
2477579,HEATING,1,1309518,2472,681.2500,341.3750,83.50,54.00,29.50,-1.00,24.0,0.0458
2478579,HEATING,1,1310518,2473,681.2500,341.5000,83.00,53.00,30.00,-1.00,24.0,0.0417
2479579,HEATING,1,1311518,2474,681.2500,341.5000,83.75,54.25,29.50,-1.00,24.0,0.0417
2480579,HEATING,1,1312518,2475,681.1250,341.6250,82.50,51.75,30.75,-1.00,24.0,0.0417
2481579,HEATING,1,1313518,2476,681.1250,341.6250,83.75,54.25,29.50,-1.00,24.0,0.0417
2482579,HEATING,1,1314518,2477,681.1250,341.6250,83.50,54.25,29.25,-1.00,24.0,0.0417
